name;path length;sum angles tot;sum angles left;sum angles right;max angle;time to reach the goal;computation time;number of collisions
tests/benchmarke/e00002133.txt;21.39999999999999;3.198476964416569;1.0123935444810641;2.186083419935505;0.21859823526390798;21.300000000000033;187500000.0;0
tests/benchmarke/e00002134.txt;21.099999999999966;2.5019832787471423;0.8821962283434646;1.6197870504036778;0.14050577217020743;21.00000000000003;187500000.0;0
tests/benchmarke/e00002135.txt;20.89999999999996;2.3717043414408883;0.8659197691698761;1.5057845722710121;0.1338581632504301;20.800000000000026;187500000.0;0
tests/benchmarke/e00002136.txt;20.99999999999999;2.3998985682453027;1.4432106496807542;0.9566879185645485;-0.16337440602454167;20.900000000000027;203125000.0;0
tests/benchmarke/e00002137.txt;59.60000000000041;18.076480397381165;2.5230253189475897;15.553455078433581;1.0;0.0;515625000.0;0
tests/benchmarke/e00002138.txt;60.000000000000426;17.18005493249695;15.67241356233357;1.5076413701633684;-0.16469715733887247;0.0;593750000.0;0
tests/benchmarke/e00002139.txt;59.592975440237815;27.020887758047405;6.635463797564531;20.38542396048288;1.0;0.0;515625000.0;0
tests/benchmarke/e00002140.txt;26.622427382806162;9.125464804165645;2.9271188570181463;6.1983459471474935;-1.0;27.200000000000117;218750000.0;0
tests/benchmarke/e00002141.txt;60.000000000000426;17.180054932496937;1.5076413701633684;15.672413562333556;0.16469715733887247;0.0;562500000.0;0
tests/benchmarke/e00002142.txt;59.592975440237794;27.020887758047277;20.38542396048283;6.635463797564481;-1.0;0.0;671875000.0;0
tests/benchmarke/e00002143.txt;26.622427382806173;9.125464804165738;6.198345947147534;2.9271188570182014;1.0;27.200000000000117;218750000.0;0
tests/benchmarke/e00002144.txt;22.299999999999997;4.387382662371084;3.245101455422675;1.1422812069484087;-0.2565064948022924;22.200000000000045;171875000.0;0
tests/benchmarke/e00002145.txt;60.00000000000039;17.31152365028018;15.490706688878273;1.8208169614019076;-0.9905741252406193;0.0;515625000.0;0
tests/benchmarke/e00002146.txt;60.00000000000045;16.76235525997518;15.391535027312724;1.3708202326624517;-0.24132170384867857;0.0;515625000.0;0
tests/benchmarke/e00002147.txt;60.000000000000384;17.255030378161898;15.723105817109316;1.5319245610525858;-0.17404193629093223;0.0;468750000.0;0
tests/benchmarke/e00002148.txt;28.511408892820356;12.944675352492055;7.755067347160806;5.189608005331248;1.0;29.100000000000144;187500000.0;0
tests/benchmarke/e00002149.txt;59.58174042094161;20.099194650774322;17.62056112045758;2.4786335303167446;1.0;0.0;500000000.0;0
tests/benchmarke/e00002150.txt;26.544092077050045;10.73522136786262;7.4395700392133755;3.2956513286492455;1.0;27.000000000000114;265625000.0;0
tests/benchmarke/e00002151.txt;25.9665451273156;11.75530884933354;7.439994878900822;4.315313970432715;0.877814946535505;0.0;187500000.0;1
tests/benchmarke/e00002152.txt;21.799999999999983;3.8460110694124032;0.9527660714371402;2.893244997975263;-0.17763104629208026;21.70000000000004;187500000.0;0
tests/benchmarke/e00002153.txt;60.0000000000004;17.311523650280165;1.8208169614019076;15.490706688878252;0.9905741252406193;0.0;484375000.0;0
tests/benchmarke/e00002154.txt;59.581740420941614;20.099194650774322;2.478633530316744;17.620561120457566;-1.0;0.0;593750000.0;0
tests/benchmarke/e00002155.txt;26.54409207705005;10.735221367862602;3.295651328649237;7.4395700392133675;-1.0;27.000000000000114;187500000.0;0
tests/benchmarke/e00002156.txt;25.9665451273156;11.755308849333508;4.3153139704327;7.439994878900805;-0.8778149465355232;0.0;234375000.0;1
tests/benchmarke/e00002157.txt;60.00000000000044;16.76235525997516;1.370820232662449;15.391535027312711;0.24132170384867857;0.0;515625000.0;0
tests/benchmarke/e00002158.txt;60.000000000000384;17.255030378161923;1.5319245610525885;15.723105817109332;0.17404193629093223;0.0;484375000.0;0
tests/benchmarke/e00002159.txt;28.511408892820363;12.944675352492066;5.189608005331253;7.755067347160808;-1.0;29.100000000000144;296875000.0;0
tests/benchmarke/e00002160.txt;21.799999999999983;3.846011069412402;2.8932449979752626;0.9527660714371393;0.17763104629208115;21.70000000000004;171875000.0;0
tests/benchmarke/e00002161.txt;58.566804851994796;72.20633863929697;30.978382768413667;41.22795587088333;-1.0;0.0;750000000.0;0
tests/benchmarke/e00002162.txt;25.39999999999997;4.6710879576428646;2.4816161777220054;2.189471779920864;-0.18445027560912042;25.30000000000009;281250000.0;0
tests/benchmarke/e00002163.txt;23.799999999999947;4.03355162044908;2.1483030373584056;1.8852485830906653;-0.1417783435161999;23.700000000000067;281250000.0;0
tests/benchmarke/e00002164.txt;22.399999999999984;3.368802149335709;1.793225066425622;1.5755770829100872;-0.13376468082136928;22.300000000000047;218750000.0;0
tests/benchmarke/e00002165.txt;25.39999999999997;4.671087957642872;2.189471779920865;2.481616177722006;0.18445027560912042;25.30000000000009;265625000.0;0
tests/benchmarke/e00002166.txt;23.79999999999995;4.0335516204490816;1.8852485830906653;2.148303037358406;0.1417783435161999;23.700000000000067;250000000.0;0
tests/benchmarke/e00002167.txt;22.399999999999984;3.3688021493357123;1.5755770829100886;1.7932250664256237;0.13376468082136928;22.300000000000047;218750000.0;0
tests/benchmarke/e00002168.txt;20.000000000000032;0.010744308129348124;0.005393214391853807;0.005351093737494317;-0.005349036204485458;19.900000000000013;203125000.0;0
tests/benchmarke/e00002169.txt;58.460276517347594;70.5909228207812;31.483058181727483;39.107864639053666;-1.0;0.0;687500000.0;0
tests/benchmarke/e00002170.txt;27.100000000000033;4.8267172941056735;2.614641393681338;2.2120759004243387;-0.1708329790903096;27.000000000000114;343750000.0;0
tests/benchmarke/e00002171.txt;25.300000000000022;4.1591274584567905;2.269511359538047;1.8896160989187454;-0.32728636841753467;25.200000000000088;312500000.0;0
tests/benchmarke/e00002172.txt;23.699999999999996;3.60438442036875;1.972765234154866;1.631619186213884;-0.4719976813481068;23.600000000000065;281250000.0;0
tests/benchmarke/e00002173.txt;31.15035223455708;13.809234056096887;6.816556051008806;6.9926780050880755;1.0;31.500000000000178;312500000.0;0
tests/benchmarke/e00002174.txt;29.149245262702262;9.578736319111288;4.718780202616955;4.859956116494335;1.0;29.50000000000015;312500000.0;0
tests/benchmarke/e00002175.txt;20.39999999999998;1.7825626550601532;0.8474571186811852;0.935105536378968;0.13282941079608612;20.30000000000002;250000000.0;0
